Song,Artist,Spotify_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Cyber Ravage - Vector Seven Remix,Absolute Valentine;Powernerd;Vector Seven,6moTiVH1eYdM7WsGUJYa2K,0.539,0.831,2.0,-6.177,1.0,0.0585,0.0471,0.772,0.157,0.15,105.009,audio_features,6moTiVH1eYdM7WsGUJYa2K,spotify:track:6moTiVH1eYdM7WsGUJYa2K,https://api.spotify.com/v1/tracks/6moTiVH1eYdM7WsGUJYa2K,https://api.spotify.com/v1/audio-analysis/6moTiVH1eYdM7WsGUJYa2K,252286.0,4.0
Let Me Take You,CID;Westend,0q6ty9Ga2ebtTKa2C74jrC,0.874,0.908,6.0,-3.573,0.0,0.0593,0.00839,0.0891,0.343,0.905,125.981,audio_features,0q6ty9Ga2ebtTKa2C74jrC,spotify:track:0q6ty9Ga2ebtTKa2C74jrC,https://api.spotify.com/v1/tracks/0q6ty9Ga2ebtTKa2C74jrC,https://api.spotify.com/v1/audio-analysis/0q6ty9Ga2ebtTKa2C74jrC,154762.0,4.0
Zombie Zoo,Tom Petty,6fKYUIurKDNTHz7bEOaOj6,0.685,0.886,9.0,-10.654,1.0,0.0323,0.0328,0.0,0.0362,0.819,116.227,audio_features,6fKYUIurKDNTHz7bEOaOj6,spotify:track:6fKYUIurKDNTHz7bEOaOj6,https://api.spotify.com/v1/tracks/6fKYUIurKDNTHz7bEOaOj6,https://api.spotify.com/v1/audio-analysis/6fKYUIurKDNTHz7bEOaOj6,178507.0,4.0
ODD FUTURE,UVERworld,5tHp131qFB3T7e01x1xsO2,0.699,0.8,5.0,-4.717,0.0,0.0901,0.016,1.19e-06,0.0906,0.561,128.021,audio_features,5tHp131qFB3T7e01x1xsO2,spotify:track:5tHp131qFB3T7e01x1xsO2,https://api.spotify.com/v1/tracks/5tHp131qFB3T7e01x1xsO2,https://api.spotify.com/v1/audio-analysis/5tHp131qFB3T7e01x1xsO2,226493.0,4.0
Chciałabym więcej,Szpilki,63vJe2Uq3REo67Vu09E1U4,0.746,0.96,10.0,-3.229,0.0,0.0631,0.0121,0.0,0.293,0.744,140.069,audio_features,63vJe2Uq3REo67Vu09E1U4,spotify:track:63vJe2Uq3REo67Vu09E1U4,https://api.spotify.com/v1/tracks/63vJe2Uq3REo67Vu09E1U4,https://api.spotify.com/v1/audio-analysis/63vJe2Uq3REo67Vu09E1U4,208286.0,4.0
Have Yourself A Merry Little Christmas,Ella Fitzgerald,2FPfeYlrbSBR8PwCU0zaqq,0.262,0.137,8.0,-15.235,1.0,0.0344,0.913,6.74e-06,0.267,0.288,92.183,audio_features,2FPfeYlrbSBR8PwCU0zaqq,spotify:track:2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/tracks/2FPfeYlrbSBR8PwCU0zaqq,https://api.spotify.com/v1/audio-analysis/2FPfeYlrbSBR8PwCU0zaqq,206600.0,3.0
(I Just) Died In Your Arms,Cutting Crew,4ByEFOBuLXpCqvO1kw8Wdm,0.625,0.726,11.0,-11.402,0.0,0.0444,0.0158,0.000169,0.0625,0.507,124.945,audio_features,4ByEFOBuLXpCqvO1kw8Wdm,spotify:track:4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/tracks/4ByEFOBuLXpCqvO1kw8Wdm,https://api.spotify.com/v1/audio-analysis/4ByEFOBuLXpCqvO1kw8Wdm,280400.0,4.0
Lions in the Wild,Martin Garrix;Third Party,6lBQ0SMCrJ7zy1LSCuXqwV,0.504,0.847,7.0,-6.81,0.0,0.0442,0.00434,0.0,0.816,0.28,127.854,audio_features,6lBQ0SMCrJ7zy1LSCuXqwV,spotify:track:6lBQ0SMCrJ7zy1LSCuXqwV,https://api.spotify.com/v1/tracks/6lBQ0SMCrJ7zy1LSCuXqwV,https://api.spotify.com/v1/audio-analysis/6lBQ0SMCrJ7zy1LSCuXqwV,211890.0,4.0
Never Too Late,Yanni,3HE50TVRquwXe9yv2HFoNL,0.433,0.778,2.0,-4.68,0.0,0.0371,0.00838,0.0,0.163,0.217,149.864,audio_features,3HE50TVRquwXe9yv2HFoNL,spotify:track:3HE50TVRquwXe9yv2HFoNL,https://api.spotify.com/v1/tracks/3HE50TVRquwXe9yv2HFoNL,https://api.spotify.com/v1/audio-analysis/3HE50TVRquwXe9yv2HFoNL,209333.0,4.0
Schwarze Augen,Takt32,5NvnwpxWNjmlzIwXbFYeAk,0.767,0.577,3.0,-6.233,0.0,0.0835,0.132,0.0,0.108,0.435,134.872,audio_features,5NvnwpxWNjmlzIwXbFYeAk,spotify:track:5NvnwpxWNjmlzIwXbFYeAk,https://api.spotify.com/v1/tracks/5NvnwpxWNjmlzIwXbFYeAk,https://api.spotify.com/v1/audio-analysis/5NvnwpxWNjmlzIwXbFYeAk,195556.0,4.0
Lauren (I Can't Stay Forever),Oden & Fatzo,33tYADyL2aZctrvR59K1bQ,0.702,0.912,9.0,-8.687,0.0,0.0652,0.0773,0.309,0.0926,0.957,128.018,audio_features,33tYADyL2aZctrvR59K1bQ,spotify:track:33tYADyL2aZctrvR59K1bQ,https://api.spotify.com/v1/tracks/33tYADyL2aZctrvR59K1bQ,https://api.spotify.com/v1/audio-analysis/33tYADyL2aZctrvR59K1bQ,200551.0,4.0
Bewafa,Imran Khan,1kaV94xSmNVNsczBC3THkj,0.519,0.88,4.0,-7.037,0.0,0.267,0.352,0.00193,0.233,0.798,188.117,audio_features,1kaV94xSmNVNsczBC3THkj,spotify:track:1kaV94xSmNVNsczBC3THkj,https://api.spotify.com/v1/tracks/1kaV94xSmNVNsczBC3THkj,https://api.spotify.com/v1/audio-analysis/1kaV94xSmNVNsczBC3THkj,180690.0,4.0
Saudades Mil,509-E;Dexter;Afro-X,5N56pgOicPJjfMsYV5ppyK,0.382,0.0292,6.0,-27.875,0.0,0.0408,0.992,0.898,0.0789,0.19,97.239,audio_features,5N56pgOicPJjfMsYV5ppyK,spotify:track:5N56pgOicPJjfMsYV5ppyK,https://api.spotify.com/v1/tracks/5N56pgOicPJjfMsYV5ppyK,https://api.spotify.com/v1/audio-analysis/5N56pgOicPJjfMsYV5ppyK,214675.0,4.0
今天我非常寂寞,Wynners,0aUHJf3StlUq6jwhDBeLtx,0.285,0.295,4.0,-13.554,0.0,0.032,0.758,0.000363,0.173,0.3,145.677,audio_features,0aUHJf3StlUq6jwhDBeLtx,spotify:track:0aUHJf3StlUq6jwhDBeLtx,https://api.spotify.com/v1/tracks/0aUHJf3StlUq6jwhDBeLtx,https://api.spotify.com/v1/audio-analysis/0aUHJf3StlUq6jwhDBeLtx,184787.0,4.0
Have Yourself A Merry Little Christmas,Sam Smith,7s9cyCtVry0EWhIp1KVol3,0.438,0.178,5.0,-9.402,1.0,0.0414,0.957,1.1e-06,0.316,0.344,75.25,audio_features,7s9cyCtVry0EWhIp1KVol3,spotify:track:7s9cyCtVry0EWhIp1KVol3,https://api.spotify.com/v1/tracks/7s9cyCtVry0EWhIp1KVol3,https://api.spotify.com/v1/audio-analysis/7s9cyCtVry0EWhIp1KVol3,170964.0,1.0
Aprilhimlen,Håkan Hellström,2aIQkhpMTfXyv1jAAIC05K,0.23,0.865,4.0,-5.56,1.0,0.0564,0.000971,4.9e-05,0.0836,0.484,109.157,audio_features,2aIQkhpMTfXyv1jAAIC05K,spotify:track:2aIQkhpMTfXyv1jAAIC05K,https://api.spotify.com/v1/tracks/2aIQkhpMTfXyv1jAAIC05K,https://api.spotify.com/v1/audio-analysis/2aIQkhpMTfXyv1jAAIC05K,282213.0,4.0
"Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")",Samuel Kim,6yADU42hnoMxSg3o5YIVMA,0.308,0.382,2.0,-8.628,0.0,0.0308,0.508,0.224,0.174,0.105,75.892,audio_features,6yADU42hnoMxSg3o5YIVMA,spotify:track:6yADU42hnoMxSg3o5YIVMA,https://api.spotify.com/v1/tracks/6yADU42hnoMxSg3o5YIVMA,https://api.spotify.com/v1/audio-analysis/6yADU42hnoMxSg3o5YIVMA,217681.0,4.0
Bring It Come,Elephant Man,367IrkRR4wk5WtSL41rONn,0.554,0.966,6.0,-1.672,0.0,0.249,0.00224,0.00143,0.355,0.705,159.943,audio_features,367IrkRR4wk5WtSL41rONn,spotify:track:367IrkRR4wk5WtSL41rONn,https://api.spotify.com/v1/tracks/367IrkRR4wk5WtSL41rONn,https://api.spotify.com/v1/audio-analysis/367IrkRR4wk5WtSL41rONn,235096.0,4.0
Family,David Guetta;Bebe Rexha;Ty Dolla $ign;A Boogie Wit da Hoodie,0HLhptvI8NozbOHRLNniFz,0.687,0.717,11.0,-6.61,1.0,0.0755,0.0744,0.0,0.134,0.685,88.063,audio_features,0HLhptvI8NozbOHRLNniFz,spotify:track:0HLhptvI8NozbOHRLNniFz,https://api.spotify.com/v1/tracks/0HLhptvI8NozbOHRLNniFz,https://api.spotify.com/v1/audio-analysis/0HLhptvI8NozbOHRLNniFz,158995.0,4.0
Prohibidox,Feid,6XSqqQIy7Lm7SnwxS4NrGx,0.859,0.658,11.0,-4.79,1.0,0.159,0.145,0.0,0.12,0.672,100.065,audio_features,6XSqqQIy7Lm7SnwxS4NrGx,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,https://api.spotify.com/v1/tracks/6XSqqQIy7Lm7SnwxS4NrGx,https://api.spotify.com/v1/audio-analysis/6XSqqQIy7Lm7SnwxS4NrGx,195987.0,4.0
Curls,Bibio,3bylizl2h9xMjnP8fRKrdz,0.434,0.348,4.0,-10.593,1.0,0.0302,0.879,0.795,0.722,0.225,164.64,audio_features,3bylizl2h9xMjnP8fRKrdz,spotify:track:3bylizl2h9xMjnP8fRKrdz,https://api.spotify.com/v1/tracks/3bylizl2h9xMjnP8fRKrdz,https://api.spotify.com/v1/audio-analysis/3bylizl2h9xMjnP8fRKrdz,197933.0,4.0
Grandes Olas Rompiendo,Ruido Blanco Hart;Musica para Bebes;Canciones De Cuna Para Dormir Bebes,5cxcpLaPjX0MkAHvPrYfPZ,0.801,0.0286,10.0,-27.199,1.0,0.139,0.674,0.78,0.0836,0.733,112.738,audio_features,5cxcpLaPjX0MkAHvPrYfPZ,spotify:track:5cxcpLaPjX0MkAHvPrYfPZ,https://api.spotify.com/v1/tracks/5cxcpLaPjX0MkAHvPrYfPZ,https://api.spotify.com/v1/audio-analysis/5cxcpLaPjX0MkAHvPrYfPZ,159230.0,3.0
És o Maior - Ao Vivo,Jéssica Augusto,1LQ1LV5epSkGV7XU9qOKjD,0.306,0.621,5.0,-7.402,0.0,0.0387,0.0163,1.16e-05,0.139,0.157,107.508,audio_features,1LQ1LV5epSkGV7XU9qOKjD,spotify:track:1LQ1LV5epSkGV7XU9qOKjD,https://api.spotify.com/v1/tracks/1LQ1LV5epSkGV7XU9qOKjD,https://api.spotify.com/v1/audio-analysis/1LQ1LV5epSkGV7XU9qOKjD,302864.0,4.0
Fleeting Lullaby,Ado,4txNMCACxBmaRziT1w1ljA,0.632,0.86,8.0,-4.965,0.0,0.218,0.051,0.0,0.16,0.602,89.038,audio_features,4txNMCACxBmaRziT1w1ljA,spotify:track:4txNMCACxBmaRziT1w1ljA,https://api.spotify.com/v1/tracks/4txNMCACxBmaRziT1w1ljA,https://api.spotify.com/v1/audio-analysis/4txNMCACxBmaRziT1w1ljA,172607.0,4.0
Aku Persepsi,Superman Is Dead,41Ll1jaFgxwrcZv6thfNSf,0.903,0.609,4.0,-8.451,0.0,0.0939,0.16,0.0,0.0631,0.368,125.038,audio_features,41Ll1jaFgxwrcZv6thfNSf,spotify:track:41Ll1jaFgxwrcZv6thfNSf,https://api.spotify.com/v1/tracks/41Ll1jaFgxwrcZv6thfNSf,https://api.spotify.com/v1/audio-analysis/41Ll1jaFgxwrcZv6thfNSf,196766.0,4.0
Red House,Jimi Hendrix,1ska3YnfMLiOJ6YH7EpZa9,0.294,0.385,11.0,-11.146,1.0,0.0494,0.731,0.043,0.651,0.564,198.492,audio_features,1ska3YnfMLiOJ6YH7EpZa9,spotify:track:1ska3YnfMLiOJ6YH7EpZa9,https://api.spotify.com/v1/tracks/1ska3YnfMLiOJ6YH7EpZa9,https://api.spotify.com/v1/audio-analysis/1ska3YnfMLiOJ6YH7EpZa9,223907.0,3.0
Waves,Fiji Blue,4If7JKEkzeY0WusIrOdQlC,0.84,0.338,6.0,-8.16,1.0,0.0436,0.135,0.0225,0.0635,0.927,108.024,audio_features,4If7JKEkzeY0WusIrOdQlC,spotify:track:4If7JKEkzeY0WusIrOdQlC,https://api.spotify.com/v1/tracks/4If7JKEkzeY0WusIrOdQlC,https://api.spotify.com/v1/audio-analysis/4If7JKEkzeY0WusIrOdQlC,133748.0,4.0
Atlas: Touch,Sleeping At Last,4g2WiijzSKzH8PApKDbadN,0.415,0.104,0.0,-11.83,1.0,0.0426,0.955,3.79e-06,0.104,0.18,82.006,audio_features,4g2WiijzSKzH8PApKDbadN,spotify:track:4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/tracks/4g2WiijzSKzH8PApKDbadN,https://api.spotify.com/v1/audio-analysis/4g2WiijzSKzH8PApKDbadN,256300.0,3.0
Reason For Fighting (feat. ERV ELLO),Seven Lions;Blastoyz;ERV ELLO,2L2rzhnx1Xr6LiGuaYMepY,0.467,0.931,4.0,-3.318,0.0,0.14,0.00705,0.000365,0.348,0.253,140.008,audio_features,2L2rzhnx1Xr6LiGuaYMepY,spotify:track:2L2rzhnx1Xr6LiGuaYMepY,https://api.spotify.com/v1/tracks/2L2rzhnx1Xr6LiGuaYMepY,https://api.spotify.com/v1/audio-analysis/2L2rzhnx1Xr6LiGuaYMepY,238286.0,4.0
Pogo,Patricio Rey y sus Redonditos de Ricota,1MRhIdcloOD0uiiG3ybXGX,0.532,0.776,9.0,-7.873,0.0,0.03,0.024,0.000419,0.358,0.667,137.736,audio_features,1MRhIdcloOD0uiiG3ybXGX,spotify:track:1MRhIdcloOD0uiiG3ybXGX,https://api.spotify.com/v1/tracks/1MRhIdcloOD0uiiG3ybXGX,https://api.spotify.com/v1/audio-analysis/1MRhIdcloOD0uiiG3ybXGX,206200.0,4.0
プライオリティー/木下百花,NMB48,4TALO9TqvAPnJ4fhfjslGa,0.581,0.979,1.0,-3.543,1.0,0.126,0.0303,8.42e-06,0.322,0.398,127.022,audio_features,4TALO9TqvAPnJ4fhfjslGa,spotify:track:4TALO9TqvAPnJ4fhfjslGa,https://api.spotify.com/v1/tracks/4TALO9TqvAPnJ4fhfjslGa,https://api.spotify.com/v1/audio-analysis/4TALO9TqvAPnJ4fhfjslGa,264241.0,4.0
Shehron Ke Raaz,Prateek Kuhad,5e4uOUdrpFCKC2kwnXWWtY,0.777,0.215,0.0,-13.706,1.0,0.0535,0.89,0.00773,0.109,0.221,111.017,audio_features,5e4uOUdrpFCKC2kwnXWWtY,spotify:track:5e4uOUdrpFCKC2kwnXWWtY,https://api.spotify.com/v1/tracks/5e4uOUdrpFCKC2kwnXWWtY,https://api.spotify.com/v1/audio-analysis/5e4uOUdrpFCKC2kwnXWWtY,152320.0,4.0
bitches broken hearts,Billie Eilish,4tE8Bhwydkov7ev0FHOZ1P,0.778,0.422,0.0,-10.114,1.0,0.0482,0.921,0.00924,0.0958,0.187,120.033,audio_features,4tE8Bhwydkov7ev0FHOZ1P,spotify:track:4tE8Bhwydkov7ev0FHOZ1P,https://api.spotify.com/v1/tracks/4tE8Bhwydkov7ev0FHOZ1P,https://api.spotify.com/v1/audio-analysis/4tE8Bhwydkov7ev0FHOZ1P,176472.0,4.0
Divan,The Lemonheads,5fDCyoIY7zPEV5jn8DaCDb,0.645,0.792,9.0,-8.671,1.0,0.0304,0.00164,0.000126,0.0799,0.705,131.393,audio_features,5fDCyoIY7zPEV5jn8DaCDb,spotify:track:5fDCyoIY7zPEV5jn8DaCDb,https://api.spotify.com/v1/tracks/5fDCyoIY7zPEV5jn8DaCDb,https://api.spotify.com/v1/audio-analysis/5fDCyoIY7zPEV5jn8DaCDb,187040.0,4.0
Little Things,ABBA,6xp1u6ZEHXX8DxJIFFrVoP,0.644,0.879,6.0,-5.204,0.0,0.0761,0.00423,6.91e-06,0.286,0.808,126.935,audio_features,6xp1u6ZEHXX8DxJIFFrVoP,spotify:track:6xp1u6ZEHXX8DxJIFFrVoP,https://api.spotify.com/v1/tracks/6xp1u6ZEHXX8DxJIFFrVoP,https://api.spotify.com/v1/audio-analysis/6xp1u6ZEHXX8DxJIFFrVoP,131000.0,4.0
Winter Wonderland,Tony Bennett;Lady Gaga,1yxcKrEcxt4O03IIC25yHk,0.453,0.453,3.0,-9.354,1.0,0.0395,0.871,0.0,0.218,0.586,116.098,audio_features,1yxcKrEcxt4O03IIC25yHk,spotify:track:1yxcKrEcxt4O03IIC25yHk,https://api.spotify.com/v1/tracks/1yxcKrEcxt4O03IIC25yHk,https://api.spotify.com/v1/audio-analysis/1yxcKrEcxt4O03IIC25yHk,133213.0,4.0
Dappled Light,Luke Howard;Jess Gillam;Jess Gillam Ensemble,5bhbv1xIbk0SbfQ2MEXe8F,0.222,0.0456,10.0,-20.891,0.0,0.0385,0.993,0.964,0.231,0.0881,128.662,audio_features,5bhbv1xIbk0SbfQ2MEXe8F,spotify:track:5bhbv1xIbk0SbfQ2MEXe8F,https://api.spotify.com/v1/tracks/5bhbv1xIbk0SbfQ2MEXe8F,https://api.spotify.com/v1/audio-analysis/5bhbv1xIbk0SbfQ2MEXe8F,251573.0,4.0
Tô pra Onda,Afrocidade,79JJh7lj3j9xQmGlcq5dnH,0.71,0.846,4.0,-3.981,0.0,0.0479,0.0798,0.00352,0.395,0.505,118.025,audio_features,79JJh7lj3j9xQmGlcq5dnH,spotify:track:79JJh7lj3j9xQmGlcq5dnH,https://api.spotify.com/v1/tracks/79JJh7lj3j9xQmGlcq5dnH,https://api.spotify.com/v1/audio-analysis/79JJh7lj3j9xQmGlcq5dnH,235568.0,4.0
I Wish,Joel Corry;Mabel,0YORgvqP1MotwCnDZzOwII,0.686,0.856,9.0,-2.717,0.0,0.0426,0.0896,0.0,0.0648,0.733,123.997,audio_features,0YORgvqP1MotwCnDZzOwII,spotify:track:0YORgvqP1MotwCnDZzOwII,https://api.spotify.com/v1/tracks/0YORgvqP1MotwCnDZzOwII,https://api.spotify.com/v1/audio-analysis/0YORgvqP1MotwCnDZzOwII,181728.0,4.0
Judgement Day,Tommy Lee Sparta;Chronic Law,78RpJHtLl1B7fInF740oYP,0.479,0.59,2.0,-7.014,1.0,0.0923,0.306,0.0,0.335,0.156,123.993,audio_features,78RpJHtLl1B7fInF740oYP,spotify:track:78RpJHtLl1B7fInF740oYP,https://api.spotify.com/v1/tracks/78RpJHtLl1B7fInF740oYP,https://api.spotify.com/v1/audio-analysis/78RpJHtLl1B7fInF740oYP,172174.0,5.0
Good Night,Vybz Kartel,3N7GbP3BJJIv2QRXZRJBJM,0.821,0.796,1.0,-7.675,0.0,0.272,0.303,0.0,0.154,0.905,90.989,audio_features,3N7GbP3BJJIv2QRXZRJBJM,spotify:track:3N7GbP3BJJIv2QRXZRJBJM,https://api.spotify.com/v1/tracks/3N7GbP3BJJIv2QRXZRJBJM,https://api.spotify.com/v1/audio-analysis/3N7GbP3BJJIv2QRXZRJBJM,216271.0,4.0
Um Degrau na Escada (Ao Vivo),Calcinha Preta,2TWFcqzZ6KEUAYie7wEF1f,0.494,0.955,4.0,-1.912,1.0,0.0823,0.152,0.0,0.906,0.489,170.128,audio_features,2TWFcqzZ6KEUAYie7wEF1f,spotify:track:2TWFcqzZ6KEUAYie7wEF1f,https://api.spotify.com/v1/tracks/2TWFcqzZ6KEUAYie7wEF1f,https://api.spotify.com/v1/audio-analysis/2TWFcqzZ6KEUAYie7wEF1f,215520.0,4.0
Keeper Of The Castle,Four Tops,6q8NBpF6twALMb86FBpLgQ,0.562,0.592,2.0,-9.694,0.0,0.0393,0.33,1.25e-05,0.0882,0.869,99.05,audio_features,6q8NBpF6twALMb86FBpLgQ,spotify:track:6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/tracks/6q8NBpF6twALMb86FBpLgQ,https://api.spotify.com/v1/audio-analysis/6q8NBpF6twALMb86FBpLgQ,187773.0,4.0
Amanhã,menores atos,6LDBahRe0wD9gTkmYFdsd1,0.566,0.848,8.0,-6.264,0.0,0.0364,0.0231,0.000326,0.131,0.65,137.999,audio_features,6LDBahRe0wD9gTkmYFdsd1,spotify:track:6LDBahRe0wD9gTkmYFdsd1,https://api.spotify.com/v1/tracks/6LDBahRe0wD9gTkmYFdsd1,https://api.spotify.com/v1/audio-analysis/6LDBahRe0wD9gTkmYFdsd1,284415.0,4.0
Tänka Positivt,Avslappning Sound,3iWZROaDCRJzaaYYNdy7ca,0.0855,0.104,7.0,-22.845,0.0,0.0362,0.987,0.941,0.0915,0.054,78.043,audio_features,3iWZROaDCRJzaaYYNdy7ca,spotify:track:3iWZROaDCRJzaaYYNdy7ca,https://api.spotify.com/v1/tracks/3iWZROaDCRJzaaYYNdy7ca,https://api.spotify.com/v1/audio-analysis/3iWZROaDCRJzaaYYNdy7ca,214391.0,4.0
Inch Of You,Andri Hart,2emZ6UoJdLehWsgJa2ybRi,0.631,0.0615,2.0,-15.132,0.0,0.0766,0.911,0.567,0.113,0.18,73.235,audio_features,2emZ6UoJdLehWsgJa2ybRi,spotify:track:2emZ6UoJdLehWsgJa2ybRi,https://api.spotify.com/v1/tracks/2emZ6UoJdLehWsgJa2ybRi,https://api.spotify.com/v1/audio-analysis/2emZ6UoJdLehWsgJa2ybRi,133438.0,4.0
Black Dragon,Dissection,7sCpfUNUK520JhnihCYlAY,0.268,0.916,5.0,-4.121,0.0,0.0451,1.4e-05,0.162,0.429,0.544,103.015,audio_features,7sCpfUNUK520JhnihCYlAY,spotify:track:7sCpfUNUK520JhnihCYlAY,https://api.spotify.com/v1/tracks/7sCpfUNUK520JhnihCYlAY,https://api.spotify.com/v1/audio-analysis/7sCpfUNUK520JhnihCYlAY,288173.0,4.0
Kitta Nerungi Vaadi,Vijay Antony;Sukhwinder Singh;Gayathri,0xiZP7XvD12u2jPcCPYPgR,0.65,0.969,7.0,-3.714,1.0,0.0624,0.00194,0.134,0.071,0.58,127.99,audio_features,0xiZP7XvD12u2jPcCPYPgR,spotify:track:0xiZP7XvD12u2jPcCPYPgR,https://api.spotify.com/v1/tracks/0xiZP7XvD12u2jPcCPYPgR,https://api.spotify.com/v1/audio-analysis/0xiZP7XvD12u2jPcCPYPgR,159209.0,4.0
Hip-Hop Freeze Dance,The Kiboomers,5n5IxMcG2oV8IOzklsW6Vd,0.791,0.924,4.0,-6.435,1.0,0.0642,0.122,3.94e-05,0.123,0.482,128.001,audio_features,5n5IxMcG2oV8IOzklsW6Vd,spotify:track:5n5IxMcG2oV8IOzklsW6Vd,https://api.spotify.com/v1/tracks/5n5IxMcG2oV8IOzklsW6Vd,https://api.spotify.com/v1/audio-analysis/5n5IxMcG2oV8IOzklsW6Vd,128627.0,4.0
665 - El vecino del diablo,Bürdel King,1OCUTpyFA18ilAy6fJSvBW,0.463,0.961,2.0,-3.709,1.0,0.256,0.00344,6.5e-05,0.0754,0.641,204.051,audio_features,1OCUTpyFA18ilAy6fJSvBW,spotify:track:1OCUTpyFA18ilAy6fJSvBW,https://api.spotify.com/v1/tracks/1OCUTpyFA18ilAy6fJSvBW,https://api.spotify.com/v1/audio-analysis/1OCUTpyFA18ilAy6fJSvBW,204467.0,4.0
Good Feeling,Flo Rida,2LEF1A8DOZ9wRYikWgVlZ8,0.706,0.89,1.0,-4.444,0.0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133.0,4.0
Galeira,Pondora;Gonzi,3PY691uPzp970VQl9NII7I,0.563,0.874,2.0,-4.334,1.0,0.0555,0.006,0.151,0.187,0.351,140.004,audio_features,3PY691uPzp970VQl9NII7I,spotify:track:3PY691uPzp970VQl9NII7I,https://api.spotify.com/v1/tracks/3PY691uPzp970VQl9NII7I,https://api.spotify.com/v1/audio-analysis/3PY691uPzp970VQl9NII7I,408214.0,4.0
El roce de tu cuerpo,Platero Y Tu,3EPd9riN2R8Zjl6GkrxxGl,0.457,0.904,7.0,-4.67,1.0,0.0659,0.015,5.01e-05,0.2,0.237,171.633,audio_features,3EPd9riN2R8Zjl6GkrxxGl,spotify:track:3EPd9riN2R8Zjl6GkrxxGl,https://api.spotify.com/v1/tracks/3EPd9riN2R8Zjl6GkrxxGl,https://api.spotify.com/v1/audio-analysis/3EPd9riN2R8Zjl6GkrxxGl,250093.0,4.0
Deep Inside of You,Third Eye Blind,06iQLLK93Dlv7RcvzmZo2g,0.502,0.591,7.0,-4.522,1.0,0.0242,0.00585,1.9e-05,0.0725,0.169,81.782,audio_features,06iQLLK93Dlv7RcvzmZo2g,spotify:track:06iQLLK93Dlv7RcvzmZo2g,https://api.spotify.com/v1/tracks/06iQLLK93Dlv7RcvzmZo2g,https://api.spotify.com/v1/audio-analysis/06iQLLK93Dlv7RcvzmZo2g,250533.0,4.0
Mit dir,Andreas Gabalier,2Ik1XJDynlkrPIKHMYmIwB,0.724,0.774,2.0,-5.574,1.0,0.029,0.077,0.0,0.12,0.515,122.014,audio_features,2Ik1XJDynlkrPIKHMYmIwB,spotify:track:2Ik1XJDynlkrPIKHMYmIwB,https://api.spotify.com/v1/tracks/2Ik1XJDynlkrPIKHMYmIwB,https://api.spotify.com/v1/audio-analysis/2Ik1XJDynlkrPIKHMYmIwB,235227.0,4.0
What They'll Say About Us,FINNEAS,4W1gUkq2TAOOFCBet3i3WR,0.538,0.318,7.0,-13.036,0.0,0.0417,0.88,7.28e-05,0.116,0.0897,144.988,audio_features,4W1gUkq2TAOOFCBet3i3WR,spotify:track:4W1gUkq2TAOOFCBet3i3WR,https://api.spotify.com/v1/tracks/4W1gUkq2TAOOFCBet3i3WR,https://api.spotify.com/v1/audio-analysis/4W1gUkq2TAOOFCBet3i3WR,181210.0,4.0
Bom Diggy Diggy,Zack Knight;Jasmin Walia,7Dhy1R9NmD96wfr7VJEN37,0.793,0.777,4.0,-5.636,0.0,0.197,0.273,0.0,0.144,0.528,103.956,audio_features,7Dhy1R9NmD96wfr7VJEN37,spotify:track:7Dhy1R9NmD96wfr7VJEN37,https://api.spotify.com/v1/tracks/7Dhy1R9NmD96wfr7VJEN37,https://api.spotify.com/v1/audio-analysis/7Dhy1R9NmD96wfr7VJEN37,207692.0,4.0
Jelly-Bean,Gaze,5rjj4mW6SqjoSS5StnhbZy,0.574,0.596,2.0,-6.025,1.0,0.0308,0.00154,0.649,0.105,0.47,113.007,audio_features,5rjj4mW6SqjoSS5StnhbZy,spotify:track:5rjj4mW6SqjoSS5StnhbZy,https://api.spotify.com/v1/tracks/5rjj4mW6SqjoSS5StnhbZy,https://api.spotify.com/v1/audio-analysis/5rjj4mW6SqjoSS5StnhbZy,139115.0,4.0
Slide (feat. Frank Ocean & Migos),Calvin Harris;Frank Ocean;Migos,6gpcs5eMhJwax4mIfKDYQk,0.736,0.795,1.0,-3.299,0.0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,audio_features,6gpcs5eMhJwax4mIfKDYQk,spotify:track:6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/tracks/6gpcs5eMhJwax4mIfKDYQk,https://api.spotify.com/v1/audio-analysis/6gpcs5eMhJwax4mIfKDYQk,230813.0,4.0
